0.25963006045460046	0.06528401107857437	0.15593755077568183	1
0.24596582488011523	-0.0245613150366021	0.135846167780384	1
0.17269772065141198	-0.05874487392817573	0.11341781182894958	1
0.0115207009996417	0.08044133220355505	0.10389494846587356	1
0.23420707613303804	-0.039718636161582783	0.19243608236438364	1
0.3761154984213614	0.08044133220355505	0.3118608342529484	1
0.12342131669435968	0.04625777331198142	-0.057664094949515216	1
-0.38567852428354155	-0.05874487392817573	-0.03356263993156014	2
-0.3031632558993172	-0.05874487392817573	0.04546719004105891	2
0.0319212216410623	-0.05874487392817573	-0.10493000142768046	2
0.008216628423514739	-0.0245613150366021	-0.21325588042505214	2
0.033915347569362014	-0.05874487392817573	0.02798981788053886	1
0.3221640750789818	0.08044133220355505	0.25091397179031666	1
-0.19599238955476575	0.04625777331198142	-0.052681758970351905	2
0.006909255720693026	-0.05874487392817573	0.03022996136142249	1
-0.18748648741755858	-0.05874487392817573	-0.02771085732360543	2
-0.35530821824958314	-0.0245613150366021	0.05216033509195511	2
-0.07849106072449401	0.04625777331198142	-0.11089870779113252	2
-0.38215396743566576	-0.0245613150366021	-0.004859037104384144	2
-0.0615726054579034	-0.05874487392817573	-0.0946840504166139	2
-0.4794663618161437	0.04625777331198142	-0.07034792687218216	2
-0.40464748896446284	-0.0245613150366021	-0.1277907633363083	2
0.13751487707379648	-0.0245613150366021	-0.14194995689477913	2
-0.43415827102980215	-0.05874487392817573	-0.07870987941924194	2
-0.5257636604628358	0.04625777331198142	-0.27143481239795403	2
-0.5209545311857069	0.04625777331198142	0.10008437436438389	2
-0.43327400876421274	-0.0245613150366021	0.11732707799842727	2
-0.5972279110732549	-0.05874487392817573	-0.07490679858355859	2
-0.13808475708887286	0.04625777331198142	0.15477049773331283	2
-0.3080170506839611	-0.05874487392817573	-0.10618816347877903	2
0.603534692537171	0.08044133220355505	0.2535105343121521	1
-0.12106122745361983	-0.05874487392817573	-0.23705837798997606	2
-0.392013970993538	-0.0245613150366021	-8.212877422241263E-4	2
0.46093937140110347	0.04625777331198142	0.29631012752336333	1
-0.35326794640506487	-0.039718636161582783	-0.25091397179031666	2
-0.41804964729425553	-0.0245613150366021	-0.31796462336734355	2
0.05367047598066809	-0.0245613150366021	0.03684429688884669	1
-0.37938179199137384	-0.039718636161582783	0.01894346046053976	1
-0.5219435819037951	-0.05874487392817573	-0.2814696117623342	2
-0.26687707348611966	-0.0245613150366021	-0.1391703695837177	2
-0.29157993788314224	-0.0245613150366021	-0.190177918931719	2
-0.28658799878228175	0.08044133220355505	-0.22200328039202014	2
0.13958669050183584	-0.05874487392817573	0.11354981190951165	1
-0.07771872366758655	-0.05874487392817573	0.333330082990462	2
-0.28255313221709527	-0.05874487392817573	-0.40272849117693804	2
-0.19192811208426613	-0.05874487392817573	-0.17961554152584994	2
-0.4028482396085024	-0.05874487392817573	-0.038264707477109694	2
-0.35289761576415857	-0.05874487392817573	-0.2547245458918063	2
-0.16861339392390556	-0.05874487392817573	-0.19728170942768017	1
-0.3438105575457383	-0.05874487392817573	-0.13615271588336805	1
-0.004220637407255337	-0.05874487392817573	-0.1876193527182358	2
-0.3338749405337992	0.04625777331198142	-0.023249643693658534	2
-0.0636439129438217	0.08044133220355505	-0.10559707591135058	1
-0.08780989535521172	-0.0245613150366021	-0.12585980633501626	1
-0.044584968303016254	-0.0245613150366021	0.13004892676897292	1
0.1555887559325763	-0.05874487392817573	-0.023249643693658534	1
-0.41479953704048805	-0.05874487392817573	-0.2547245458918063	2
-0.5675072022016636	-0.05874487392817573	-0.16563647489731215	2
